order_id,customer_id,order_date,order_amount,order_status,payment_method,shipping_country,discount_applied
ORD00004691,CUST000694,2025-10-18,228.24,Shipped,Credit Card,USA,25
ORD00004692,CUST000339,2025-06-04,2363.62,Pending,PayPal,USA,0
ORD00004693,CUST001262,2025-11-13,2849.34,Shipped,Debit Card,USA,5
ORD00004694,CUST001447,2025-10-01,2968.57,Shipped,Debit Card,France,15
ORD00004695,CUST000014,2026-01-24,3679.85,Delivered,PayPal,USA,0
ORD00004696,CUST001079,2025-10-15,1899.16,Pending,Credit Card,USA,5
ORD00004697,CUST000451,2025-10-14,1814.44,Pending,Credit Card,Germany,5
ORD00004698,CUST000522,2025-04-22,3799.28,Pending,Bank Transfer,Italy,20
ORD00004699,CUST000231,2025-11-23,1215.08,Delivered,Debit Card,UK,5
ORD00004700,CUST001630,2025-08-06,4056.67,Pending,PayPal,UK,15
ORD00004701,CUST000728,2025-07-24,924.95,Cancelled,Credit Card,Spain,25
ORD00004702,CUST000393,2025-05-06,2971.49,Delivered,PayPal,Spain,5
ORD00004703,CUST001765,2025-11-15,4790.53,Delivered,Debit Card,Australia,15
ORD00004704,CUST000549,2026-02-04,4917.64,Cancelled,PayPal,Australia,10
ORD00004705,CUST001772,2025-11-18,584.54,Pending,Credit Card,Australia,20
ORD00004706,CUST001210,2025-08-06,1532.53,Shipped,Credit Card,USA,5
ORD00004707,CUST001542,2025-03-27,1101.1,Shipped,Credit Card,Italy,5
ORD00004708,CUST000887,2025-06-11,2004.07,Pending,Credit Card,France,10
ORD00004709,CUST001683,2025-10-20,1733.35,Delivered,Credit Card,Spain,25
ORD00004710,CUST000769,2025-12-28,3757.02,Returned,PayPal,Canada,10
ORD00004711,CUST001248,2025-05-09,91.82,Returned,Bank Transfer,Spain,5
ORD00004712,CUST001035,2025-08-30,3666.3,Shipped,Credit Card,UK,20
ORD00004713,CUST000251,2025-08-01,1106.25,Delivered,Bank Transfer,Spain,0
ORD00004714,CUST001954,2026-02-06,3843.28,Returned,PayPal,Australia,20
ORD00004715,CUST000026,2025-12-05,2706.76,Cancelled,PayPal,Germany,20
ORD00004716,CUST001366,2025-09-21,4981.19,Shipped,Bank Transfer,Spain,20
ORD00004717,CUST000734,2025-05-13,4625.86,Delivered,PayPal,Italy,15
ORD00004718,CUST001570,2025-02-28,4376.21,Returned,Credit Card,UK,15
ORD00004719,CUST000197,2026-01-07,4246.82,Cancelled,PayPal,France,10
ORD00004720,CUST001635,2025-05-11,2054.95,Pending,Bank Transfer,Italy,25
ORD00004721,CUST001911,2025-12-14,518.91,Pending,Credit Card,Italy,5
ORD00004722,CUST000144,2025-02-18,4510.6,Cancelled,PayPal,Italy,0
ORD00004723,CUST000641,2025-11-01,67.12,Delivered,PayPal,UK,15
ORD00004724,CUST000015,2026-02-10,4658.53,Pending,PayPal,Canada,0
ORD00004725,CUST000059,2025-12-08,4035.1,Cancelled,Bank Transfer,Canada,15
ORD00004726,CUST000529,2025-06-17,2217.45,Delivered,Credit Card,Canada,0
ORD00004727,CUST000118,2025-09-28,3490.73,Shipped,Bank Transfer,UK,0
ORD00004728,CUST001827,2025-10-06,2599.57,Delivered,Bank Transfer,Australia,15
ORD00004729,CUST001903,2026-01-20,4419.9,Pending,Bank Transfer,Canada,20
ORD00004730,CUST001755,2026-01-15,3991.43,Shipped,PayPal,USA,10
ORD00004731,CUST001739,2025-08-07,3210.82,Returned,Bank Transfer,USA,10
ORD00004732,CUST000257,2025-04-14,4603.86,Delivered,PayPal,Spain,20
ORD00004733,,2025-03-25,4037.03,Cancelled,PayPal,France,0
ORD00004734,CUST000586,2025-04-15,785.22,Delivered,Bank Transfer,USA,0
ORD00004735,CUST001749,2025-11-13,1821.2,Delivered,Debit Card,France,20
ORD00004736,CUST000055,2025-02-22,83.78,Cancelled,Bank Transfer,France,20
ORD00004737,CUST000170,2025-04-08,3064.75,Cancelled,Credit Card,France,5
ORD00004738,CUST001827,2025-07-19,1415.11,Shipped,Bank Transfer,Canada,15
ORD00004739,CUST000055,2025-06-30,2901.35,Cancelled,Bank Transfer,Australia,20
ORD00004740,CUST001905,2025-03-06,4004.8,Delivered,Debit Card,Germany,10
ORD00004741,CUST001667,2025-06-13,130.26,Delivered,Debit Card,UK,10
ORD00004742,CUST000202,2025-02-26,3040.15,Shipped,PayPal,Spain,10
ORD00004743,CUST000102,2025-07-06,763.9,Cancelled,Bank Transfer,USA,20
ORD00004744,CUST001532,2025-12-31,2977.08,Shipped,Debit Card,Spain,25
ORD00004745,CUST001690,2025-05-03,1979.83,Cancelled,PayPal,Spain,15
ORD00004746,CUST000913,2025-09-15,447.74,Cancelled,Credit Card,Italy,20
ORD00004747,CUST001541,2025-10-07,3095.73,Returned,Bank Transfer,Canada,20
ORD00004748,CUST001740,2025-09-26,2476.95,Shipped,Debit Card,France,25
ORD00004749,,2025-05-11,2771.46,Pending,Credit Card,Italy,25
ORD00004750,CUST000507,2025-03-16,2192.0,Pending,Credit Card,USA,10
ORD00004751,CUST000829,2025-06-20,2707.17,Pending,Debit Card,Germany,20
ORD00004752,CUST000920,2025-08-10,2377.7,Cancelled,Credit Card,USA,15
ORD00004753,CUST001889,2025-07-07,1412.34,Returned,Debit Card,Spain,10
ORD00004754,CUST001097,2025-03-13,2719.38,Cancelled,Credit Card,USA,20
ORD00004755,CUST001368,2025-02-28,2189.57,Pending,Debit Card,Italy,5
ORD00004756,CUST001041,2025-07-19,2914.59,Returned,Bank Transfer,Spain,10
ORD00004757,CUST001997,2025-09-29,1803.42,Returned,PayPal,USA,25
ORD00004758,CUST001516,2025-08-26,1555.06,Returned,Debit Card,Australia,25
ORD00004759,CUST001279,2025-11-12,2468.99,Shipped,Credit Card,Spain,20
ORD00004760,CUST001066,2025-08-07,-34.14,Delivered,PayPal,USA,15
ORD00004761,CUST001476,2025-09-18,4670.34,Pending,Credit Card,France,25
ORD00004762,CUST001214,2025-12-27,2853.2,Returned,PayPal,Spain,5
ORD00004763,CUST001956,2025-04-22,4345.96,Returned,PayPal,Australia,10
ORD00004764,CUST000510,2025-04-23,375.02,Returned,Credit Card,Spain,0
ORD00004765,CUST001926,2025-07-07,4292.59,Returned,Debit Card,Germany,0
ORD00004766,CUST001867,2025-07-19,1016.22,Pending,PayPal,Germany,5
ORD00004767,CUST000483,2025-08-21,3795.03,Pending,Debit Card,Australia,10
ORD00004768,CUST000375,2025-07-28,2648.47,Returned,Bank Transfer,UK,15
ORD00004769,CUST000213,2025-06-24,1562.61,Shipped,Credit Card,Canada,20
ORD00004770,CUST001051,2025-12-21,1663.1,Cancelled,Credit Card,Italy,0
ORD00004771,CUST000429,2026-02-02,-67.96,Cancelled,Bank Transfer,Canada,5
ORD00004772,CUST001515,2026-02-10,2176.49,Returned,PayPal,Spain,25
ORD00004773,CUST001730,2026-02-06,1779.11,Pending,Debit Card,Australia,20
ORD00004774,CUST001244,2025-07-30,3717.49,Shipped,Bank Transfer,Italy,25
ORD00004775,CUST000552,2025-05-12,3074.67,Delivered,Credit Card,UK,5
ORD00004776,CUST000419,2025-09-23,2013.54,Returned,Bank Transfer,Spain,10
ORD00004777,CUST000902,2025-12-13,3164.91,Shipped,Credit Card,Italy,15
ORD00004778,CUST000250,2025-04-08,2183.34,Returned,PayPal,Germany,20
ORD00004779,CUST000333,2026-01-12,4259.1,Returned,Debit Card,USA,0
ORD00004780,CUST001139,2025-12-18,3857.42,Pending,Debit Card,Germany,0
ORD00004781,CUST001752,2025-04-30,674.25,Shipped,Bank Transfer,Italy,0
ORD00004782,CUST000118,2025-04-24,654.86,Returned,PayPal,Canada,20
ORD00004783,CUST000167,2025-03-04,2672.5,Delivered,Credit Card,France,20
ORD00004784,CUST001153,2025-05-09,2766.05,Returned,Credit Card,USA,5
ORD00004785,CUST000418,2025-07-18,1190.68,Returned,Debit Card,UK,20
ORD00004786,CUST001727,2025-03-01,4694.87,Cancelled,PayPal,USA,0
ORD00004787,CUST001575,2026-01-15,2445.26,Pending,Debit Card,USA,20
ORD00004788,CUST001157,2025-12-17,933.47,Cancelled,PayPal,Italy,20
ORD00004789,CUST000595,2026-02-01,2991.78,Pending,Credit Card,UK,20
ORD00004790,,2025-12-28,4917.52,Delivered,PayPal,Australia,15
ORD00004791,CUST000142,2025-08-15,1182.1,Shipped,Bank Transfer,Canada,10
ORD00004792,CUST000921,2025-12-24,1641.78,Cancelled,Credit Card,Australia,20
ORD00004793,CUST001149,2025-04-23,264.91,Delivered,Debit Card,Germany,15
ORD00004794,CUST001419,2026-02-10,2994.79,Pending,Debit Card,Canada,15
ORD00004795,CUST001465,2025-06-29,2464.21,Returned,Debit Card,Germany,5
ORD00004796,CUST000057,2025-09-27,2001.12,Pending,Bank Transfer,Italy,25
ORD00004797,CUST001414,2025-03-21,55.44,Returned,Debit Card,Italy,0
ORD00004798,CUST000024,2025-12-05,4689.6,Returned,Debit Card,Italy,25
ORD00004799,CUST001388,2025-12-04,2987.9,Pending,PayPal,UK,15
ORD00004800,CUST001919,2025-06-25,4409.01,Cancelled,Debit Card,Australia,10
ORD00004801,CUST000692,2025-12-08,4929.67,Returned,Credit Card,Italy,20
ORD00004802,CUST001743,2025-05-22,96.14,Delivered,Bank Transfer,Spain,0
ORD00004803,CUST000463,2025-06-18,4460.27,Returned,Bank Transfer,Australia,20
ORD00004804,CUST001935,2025-06-12,1673.37,Cancelled,PayPal,Spain,20
ORD00004805,CUST000787,2025-09-25,4388.31,Shipped,PayPal,Germany,20
ORD00004806,CUST001104,2025-09-22,495.86,Pending,Credit Card,Canada,25
ORD00004807,CUST000490,2026-01-21,2288.14,Delivered,Credit Card,Germany,0
ORD00004808,CUST001993,2025-11-29,3347.16,Shipped,PayPal,Germany,20
ORD00004809,CUST000411,2025-09-27,3504.55,Shipped,Bank Transfer,UK,25
ORD00004810,,2025-04-02,726.19,Pending,Bank Transfer,Canada,10
ORD00004811,,2025-12-16,2419.53,Cancelled,PayPal,France,0
ORD00004812,CUST001383,2025-03-28,865.32,Pending,Bank Transfer,Spain,25
ORD00004813,CUST000852,2025-12-13,3567.5,Pending,Debit Card,UK,20
ORD00004814,,2025-06-24,768.36,Returned,Bank Transfer,Italy,0
ORD00004815,CUST000065,2025-05-26,3731.82,Cancelled,Credit Card,Italy,10
ORD00004816,CUST001529,2025-03-08,1307.85,Delivered,Debit Card,France,20
ORD00004817,CUST001246,2025-08-07,3399.25,Returned,Debit Card,France,15
ORD00004818,CUST001404,2025-05-17,1216.85,Pending,PayPal,Australia,5
ORD00004819,CUST000692,2026-01-24,4214.15,Delivered,Debit Card,UK,10
ORD00004820,CUST001779,2025-10-01,3865.83,Cancelled,Bank Transfer,UK,20
ORD00004821,CUST001620,2025-09-22,2239.24,Pending,Credit Card,France,10
ORD00004822,CUST000823,2025-05-22,3813.56,Pending,PayPal,Australia,5
ORD00004823,CUST000742,2025-08-01,3402.66,Cancelled,Credit Card,Spain,5
ORD00004824,CUST000011,2025-09-29,1392.58,Delivered,PayPal,Australia,10
ORD00004825,CUST001306,2025-06-19,3000.75,Returned,Credit Card,Spain,0
ORD00004826,CUST000637,2025-05-29,2369.26,Cancelled,Credit Card,Germany,20
ORD00004827,CUST001007,2025-05-13,1331.44,Cancelled,PayPal,Germany,15
ORD00004828,CUST001342,2025-04-28,3031.6,Returned,Credit Card,France,15
ORD00004829,CUST000285,2025-06-26,1462.8,Returned,PayPal,UK,10
ORD00004830,CUST000752,2025-07-17,1143.2,Cancelled,Debit Card,Spain,10
ORD00004831,CUST001902,2025-03-14,4442.74,Delivered,Credit Card,Australia,5
ORD00004832,CUST000287,2025-10-06,4828.28,Returned,PayPal,Italy,25
ORD00004833,CUST000676,2025-05-17,43.12,Cancelled,Debit Card,Spain,10
ORD00004834,CUST000943,2025-11-13,4380.72,Delivered,Debit Card,Australia,25
ORD00004835,CUST001089,2025-06-26,2030.44,Returned,Debit Card,USA,0
ORD00004836,CUST001195,2025-10-15,2495.29,Delivered,PayPal,France,10
ORD00004837,CUST000902,2025-05-17,70.71,Pending,Credit Card,Italy,5
ORD00004838,CUST001525,2025-03-19,929.24,Pending,Credit Card,Canada,20
ORD00004839,CUST001324,2025-10-07,1448.21,Returned,Credit Card,Spain,20
ORD00004840,,2025-12-03,4445.11,Pending,PayPal,Canada,15
ORD00004841,CUST001086,2025-07-26,4067.42,Shipped,Bank Transfer,Spain,20
ORD00004842,,2025-04-05,295.25,Shipped,Debit Card,Canada,20
ORD00004843,CUST001814,2025-05-12,2481.66,Pending,Bank Transfer,Spain,20
ORD00004844,CUST000458,2025-11-07,70.81,Shipped,Credit Card,Australia,25
ORD00004845,CUST000028,2025-08-31,1083.82,Cancelled,Credit Card,Germany,5
ORD00004846,CUST001202,2025-12-04,2616.95,Shipped,Debit Card,Italy,5
ORD00004847,CUST000608,2025-12-31,1378.48,Pending,Bank Transfer,France,5
ORD00004848,CUST000690,2026-01-15,1949.61,Returned,Credit Card,Italy,15
ORD00004849,CUST001377,2025-05-08,25.27,Delivered,Debit Card,USA,10
ORD00004850,CUST001376,2026-01-17,4094.26,Cancelled,PayPal,UK,20
ORD00004851,CUST000477,2026-01-27,1315.58,Shipped,Credit Card,Germany,5
ORD00004852,CUST001488,2025-10-09,1414.56,Cancelled,Debit Card,Canada,15
ORD00004853,CUST001987,2025-04-23,2789.29,Delivered,PayPal,USA,5
ORD00004854,CUST001026,2025-05-31,475.33,Cancelled,Bank Transfer,Italy,15
ORD00004855,CUST000932,2025-10-22,3121.65,Pending,Bank Transfer,UK,15
ORD00004856,CUST001649,2025-09-07,2056.5,Pending,Credit Card,France,25
ORD00004857,CUST001844,2025-05-14,1205.44,Shipped,Debit Card,Italy,0
ORD00004858,CUST001390,2025-12-22,2538.56,Pending,PayPal,USA,0
ORD00004859,CUST000369,2026-01-30,4514.6,Pending,Bank Transfer,Germany,25
ORD00004860,CUST001035,2025-09-23,4288.72,Cancelled,Credit Card,Italy,20
ORD00004861,CUST001726,2025-10-06,378.98,Pending,PayPal,UK,20
ORD00004862,CUST001969,2025-03-13,2587.97,Shipped,Credit Card,Spain,0
ORD00004863,CUST000966,2025-11-18,1081.86,Shipped,Debit Card,USA,5
ORD00004864,CUST001045,2025-09-30,4527.77,Returned,Credit Card,UK,20
ORD00004865,CUST000879,2025-10-12,4341.45,Shipped,Credit Card,Spain,10
ORD00004866,CUST001516,2025-08-04,2467.64,Shipped,Debit Card,Italy,20
ORD00004867,CUST001919,2025-11-06,412.91,Pending,PayPal,France,0
ORD00004868,CUST000977,2025-04-24,3955.85,Cancelled,Debit Card,USA,5
ORD00004869,CUST000373,2025-09-23,1952.27,Shipped,Bank Transfer,Australia,20
ORD00004870,CUST001483,2025-11-18,1526.13,Shipped,Credit Card,UK,15
ORD00004871,CUST001797,2025-09-08,2386.69,Shipped,Debit Card,Spain,15
ORD00004872,CUST001078,2026-01-31,735.52,Returned,Credit Card,Australia,5
ORD00004873,CUST000274,2025-07-04,3821.78,Pending,Credit Card,UK,20
ORD00004874,CUST001695,2025-08-20,2786.69,Returned,Debit Card,Canada,10
ORD00004875,CUST000286,2025-07-30,3252.95,Pending,Bank Transfer,UK,20
ORD00004876,CUST001015,2025-05-27,3908.76,Pending,Bank Transfer,Spain,5
ORD00004877,CUST001021,2025-07-06,205.61,Pending,Debit Card,UK,15
ORD00004878,CUST000414,2025-03-22,159.77,Shipped,Credit Card,France,15
ORD00004879,CUST000942,2025-08-29,1024.0,Delivered,Credit Card,USA,15
ORD00004880,CUST001920,2025-03-28,87.42,Pending,Bank Transfer,Canada,0
ORD00004881,CUST001748,2025-03-22,4470.4,Cancelled,Credit Card,Italy,15
ORD00004882,CUST000266,2025-04-19,595.35,Cancelled,Bank Transfer,USA,5
ORD00004883,CUST000475,2025-07-26,1007.96,Pending,Bank Transfer,France,0
ORD00004884,CUST001408,2025-09-10,2432.61,Returned,Bank Transfer,Canada,20
ORD00004885,CUST001176,2025-08-06,2029.62,Cancelled,Bank Transfer,Italy,10
ORD00004886,CUST000137,2025-08-20,2371.89,Delivered,Credit Card,Italy,5
ORD00004887,CUST000215,2025-08-13,294.05,Shipped,Credit Card,USA,0
ORD00004888,CUST001471,2025-04-20,1733.11,Returned,Debit Card,Italy,5
ORD00004889,CUST001000,2025-05-28,4413.97,Pending,Bank Transfer,Canada,15
ORD00004890,,2025-11-20,4413.85,Shipped,Bank Transfer,France,0
ORD00004891,CUST000288,2025-05-28,1882.49,Returned,Debit Card,Italy,5
ORD00004892,CUST001545,2025-10-24,3268.2,Returned,Credit Card,France,0
ORD00004893,CUST001821,2025-09-30,3761.14,Returned,Bank Transfer,USA,15
ORD00004894,CUST001655,2025-12-02,1906.75,Returned,Bank Transfer,France,0
ORD00004895,CUST000525,2025-08-10,2444.28,Shipped,PayPal,France,5
ORD00004896,CUST000448,2026-01-26,3178.67,Cancelled,Debit Card,UK,0
ORD00004897,CUST000262,2025-10-08,2787.03,Pending,Bank Transfer,Germany,5
ORD00004898,CUST001437,2025-02-21,2258.74,Shipped,Debit Card,UK,0
ORD00004899,CUST000942,2025-04-12,1453.91,Pending,Debit Card,Spain,20
ORD00004900,CUST000185,2025-06-02,3502.0,Shipped,PayPal,Spain,20
ORD00004901,CUST001275,2025-04-28,4301.54,Pending,Credit Card,France,0
ORD00004902,CUST000500,2025-09-09,4294.93,Delivered,Bank Transfer,Spain,25
ORD00004903,CUST001386,2025-04-12,3840.94,Shipped,PayPal,Germany,25
ORD00004904,CUST001476,2025-12-14,4526.12,Shipped,Bank Transfer,Canada,0
ORD00004905,CUST000147,2025-03-21,3716.53,Returned,Credit Card,UK,5
ORD00004906,CUST001039,2025-12-26,2357.46,Shipped,Bank Transfer,USA,0
ORD00004907,CUST000865,2025-08-28,3531.67,Pending,Credit Card,France,5
ORD00004908,CUST001290,2025-05-22,4672.54,Returned,Credit Card,France,5
ORD00004909,CUST000052,2025-08-17,795.72,Delivered,Credit Card,Canada,25
ORD00004910,CUST000032,2025-06-05,4365.66,Returned,Bank Transfer,Canada,20
ORD00004911,,2025-05-31,1133.83,Cancelled,Bank Transfer,USA,15
ORD00004912,CUST001692,2025-05-03,3606.04,Shipped,Debit Card,Germany,10
ORD00004913,CUST000514,2025-07-27,4269.55,Delivered,Debit Card,Australia,5
ORD00004914,CUST001121,2025-12-21,303.8,Delivered,Bank Transfer,Italy,20
ORD00004915,CUST001098,2025-10-07,2118.92,Delivered,Credit Card,Australia,5
ORD00004916,CUST001672,2025-05-07,4200.67,Delivered,Bank Transfer,Canada,5
ORD00004917,CUST001247,2025-07-03,338.66,Cancelled,PayPal,UK,15
ORD00004918,CUST001823,2025-05-07,2522.72,Returned,Credit Card,Italy,5
ORD00004919,CUST000791,2025-12-03,4525.63,Shipped,Credit Card,UK,10
ORD00004920,CUST001831,2025-03-23,3583.64,Delivered,Credit Card,Italy,5
ORD00004921,CUST001227,2025-08-24,3261.37,Pending,Debit Card,UK,10
ORD00004922,CUST001688,2025-10-12,2984.63,Cancelled,Bank Transfer,Spain,20
ORD00004923,CUST001498,2025-04-23,1908.94,Returned,Debit Card,Italy,25
ORD00004924,CUST000348,2025-12-15,2896.72,Pending,Credit Card,Spain,20
ORD00004925,CUST001473,2025-06-15,809.76,Returned,Debit Card,Canada,20
ORD00004926,CUST001368,2025-12-18,4665.1,Shipped,Bank Transfer,USA,20
ORD00004927,CUST001674,2025-11-30,1959.26,Pending,Credit Card,Australia,25
ORD00004928,CUST000077,2025-10-24,4114.48,Delivered,Debit Card,UK,5
ORD00004929,,2026-01-14,3939.93,Cancelled,PayPal,Australia,25
ORD00004930,CUST000431,2026-02-10,903.05,Cancelled,Bank Transfer,UK,25
ORD00004931,CUST001334,2025-08-09,3164.98,Cancelled,PayPal,Italy,20
ORD00004932,CUST000780,2025-06-11,1066.55,Delivered,Debit Card,UK,20
ORD00004933,CUST000182,2025-05-02,4969.22,Shipped,Credit Card,UK,25
ORD00004934,CUST001727,2025-08-20,1447.64,Returned,PayPal,Italy,0
ORD00004935,CUST000947,2025-06-01,146.54,Delivered,Debit Card,Australia,10
ORD00004936,CUST001829,2025-09-12,908.25,Delivered,Debit Card,Australia,0
ORD00004937,CUST000694,2026-02-09,391.49,Pending,Debit Card,Canada,10
ORD00004938,CUST000864,2025-11-23,2280.47,Shipped,Credit Card,UK,15
ORD00004939,CUST001196,2025-03-28,3811.82,Returned,Debit Card,UK,5
ORD00004940,CUST000613,2025-11-05,1357.9,Pending,Credit Card,USA,25
ORD00004941,CUST000834,2025-10-04,4743.2,Delivered,Credit Card,France,0
ORD00004942,CUST000238,2025-03-31,111.62,Shipped,Debit Card,Italy,5
ORD00004943,,2025-05-25,2236.65,Cancelled,Debit Card,UK,15
ORD00004944,,2025-06-21,333.91,Pending,Credit Card,UK,25
ORD00004945,CUST001595,2025-07-12,911.31,Shipped,Bank Transfer,Spain,5
ORD00004946,CUST000813,2025-02-20,4546.44,Cancelled,Bank Transfer,France,0
ORD00004947,CUST001391,2025-06-23,2165.83,Pending,Debit Card,Germany,10
ORD00004948,CUST000018,2025-08-21,143.88,Returned,Bank Transfer,USA,20
ORD00004949,CUST000063,2025-12-26,4001.53,Pending,PayPal,USA,15
ORD00004950,CUST001420,2025-09-17,1348.9,Cancelled,Credit Card,Australia,5
ORD00004951,CUST001795,2025-10-19,3619.69,Shipped,PayPal,Canada,5
ORD00004952,,2025-02-20,4282.63,Pending,Bank Transfer,UK,0
ORD00004953,CUST000245,2025-03-16,4742.35,Shipped,Bank Transfer,USA,0
ORD00004954,CUST001721,2025-12-05,3777.7,Delivered,Debit Card,Australia,25
ORD00004955,CUST000558,2025-02-25,687.09,Delivered,Debit Card,USA,25
ORD00004956,CUST001137,2025-08-14,3549.58,Shipped,Debit Card,Italy,15
ORD00004957,CUST001320,2025-04-12,1422.11,Shipped,Bank Transfer,UK,20
ORD00004958,CUST000180,2025-07-16,3628.83,Cancelled,Debit Card,Canada,20
ORD00004959,CUST001997,2025-09-29,4016.24,Delivered,PayPal,Italy,20
ORD00004960,CUST000938,2025-09-04,1222.16,Pending,Credit Card,Germany,5
ORD00004961,CUST000188,2025-02-16,766.85,Returned,Bank Transfer,France,5
ORD00004962,CUST000534,2025-10-12,377.59,Delivered,Debit Card,Germany,10
ORD00004963,CUST000805,2025-12-15,3364.46,Cancelled,Bank Transfer,USA,0
ORD00004964,CUST000467,2025-12-04,4394.79,Returned,PayPal,UK,20
ORD00004965,CUST000101,2026-02-12,2103.7,Delivered,Bank Transfer,Canada,20
ORD00004966,CUST000539,2025-06-07,4053.59,Cancelled,Credit Card,UK,10
ORD00004967,CUST001625,2025-07-08,536.53,Shipped,Bank Transfer,Spain,5
ORD00004968,CUST000715,2025-06-05,2237.35,Returned,Credit Card,USA,15
ORD00004969,CUST000770,2025-11-12,2992.3,Pending,Bank Transfer,UK,10
ORD00004970,CUST000347,2025-03-07,1880.18,Returned,Bank Transfer,Germany,10
ORD00004971,CUST000202,2025-10-18,2485.36,Shipped,Debit Card,UK,20
ORD00004972,CUST001106,2025-10-28,38.68,Delivered,Debit Card,France,20
ORD00004973,CUST000958,2025-07-20,4439.64,Delivered,Bank Transfer,Spain,10
ORD00004974,CUST001190,2026-01-17,2791.07,Returned,Bank Transfer,USA,10
ORD00004975,CUST000003,2025-08-30,2589.75,Shipped,Credit Card,UK,5
ORD00004976,CUST001331,2025-05-10,1465.24,Shipped,Bank Transfer,Australia,0
ORD00004977,CUST001347,2025-02-19,65.17,Pending,Bank Transfer,UK,15
ORD00004978,CUST001530,2025-05-28,444.34,Cancelled,Bank Transfer,Canada,0
ORD00004979,CUST000798,2026-01-24,2132.66,Cancelled,Credit Card,USA,25
ORD00004980,CUST000280,2025-02-17,1969.6,Shipped,Credit Card,Australia,5
ORD00004981,CUST000619,2025-03-22,2690.49,Shipped,Credit Card,Germany,20
ORD00004982,CUST001490,2025-11-25,3645.39,Delivered,Debit Card,UK,0
ORD00004983,CUST000088,2025-08-11,1596.32,Pending,Debit Card,UK,5
